DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames,,,,,,,,
200,200,26220,7,mm,200,1,26220,,,,,,,,
Frame#,Time,Drone_Left_Front,,Drone_Right_Front,,Drone_Center_Front,,Drone_Center_Back,,Speaker_1,,Speaker_2,,Speaker_3,
Frame,Time,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7
14887,74.43,183.4068,-243.39642,217.9978,-223.7469,210.6776,-246.28665,218.40457,-260.90955,-3.09434,-9.82277,-50.6252,-54.61381,NaN,NaN
14888,74.435,182.76479,-242.42517,217.30247,-222.52553,209.97112,-245.07805,217.95438,-259.76785,-3.74859,-10.03935,-51.17891,-54.77639,NaN,NaN
14889,74.44,182.14587,-241.42627,216.47234,-221.27263,209.52986,-243.91417,217.46292,-258.39124,-4.34153,-10.08463,-51.61137,-54.9999,NaN,NaN
14890,74.445,181.60695,-240.39044,215.74915,-219.91287,208.80388,-242.66545,217.0267,-257.22592,-4.94491,-10.19896,-52.52584,-55.06353,NaN,NaN
14891,74.45,180.79083,-239.47723,214.92986,-218.71288,208.18262,-241.35991,216.57707,-255.89514,-5.41076,-10.43357,-52.91718,-55.28029,NaN,NaN
14892,74.455,180.2567,-238.50902,214.12053,-217.45001,207.59315,-240.09831,215.96088,-254.56505,-5.9357,-10.58187,-53.43196,-55.47955,NaN,NaN
14893,74.46,179.61197,-237.52994,213.32291,-216.16405,207.03072,-238.97285,215.54256,-253.29205,-6.45691,-10.65243,-53.89429,-55.5979,NaN,NaN
14894,74.465,179.05997,-236.37927,212.47903,-214.85997,206.51984,-237.74091,215.0815,-252.09155,-6.94538,-10.74998,-54.39751,-55.7566,NaN,NaN
14895,74.47,178.48347,-235.45038,211.72173,-213.59088,205.91939,-236.48766,214.73508,-250.77798,-7.47552,-10.83578,-54.79662,-55.82484,NaN,NaN
14896,74.475,177.85417,-234.31938,210.90208,-212.30533,205.31242,-235.36383,214.2326,-249.42609,-7.96306,-10.86212,-55.24992,-55.88594,NaN,NaN
14897,74.48,177.40527,-233.37415,210.13896,-211.00171,204.77028,-233.99419,213.88019,-248.11578,-8.44635,-10.87217,-55.63174,-56.01544,NaN,NaN
14898,74.485,176.60493,-232.40508,209.46672,-209.82803,204.3551,-233.01242,213.36377,-246.86096,-8.81132,-10.81922,-56.09456,-55.99593,NaN,NaN
14899,74.49,176.09933,-231.3282,208.59259,-208.46309,203.48795,-231.72803,212.96352,-245.59756,-9.26501,-10.69747,-56.45478,-56.01654,NaN,NaN
14900,74.495,175.54323,-230.282,207.84726,-207.17741,202.99622,-230.45145,212.48987,-244.27321,-9.78658,-10.58376,-56.78572,-56.01102,NaN,NaN
14901,74.5,174.92444,-229.29456,206.96587,-205.97615,202.354,-229.13811,212.04092,-242.9761,-10.18233,-10.47514,-57.14953,-55.91216,NaN,NaN
14902,74.505,174.42816,-228.29228,206.17068,-204.69679,201.76009,-228.03685,211.63266,-241.73929,-10.60397,-10.35968,-57.52154,-55.86965,NaN,NaN
14903,74.51,173.8983,-227.2476,205.35748,-203.43668,201.16151,-226.88007,211.19913,-240.38892,-11.12568,-10.33793,-57.90564,-55.82286,NaN,NaN
14904,74.515,173.31248,-226.28224,204.59161,-202.1891,200.60574,-225.76453,210.66429,-239.17601,-11.48131,-10.17955,-58.28216,-55.80169,NaN,NaN
14905,74.52,172.77229,-225.34224,203.82703,-200.99268,199.94762,-224.42781,209.99892,-237.80992,-11.98838,-10.11681,-58.64797,-55.74954,NaN,NaN
14906,74.525,172.18613,-224.35294,203.06413,-199.60506,199.53212,-223.30537,209.57239,-236.47391,-12.47248,-9.95767,-59.00792,-55.66903,NaN,NaN
14907,74.53,171.69167,-223.25475,202.20097,-198.38902,198.94524,-221.97385,209.18556,-235.32614,-12.94878,-9.76397,-59.35977,-55.57735,NaN,NaN
14908,74.535,171.04225,-222.2944,201.62964,-197.22075,198.33073,-220.87315,208.71355,-234.02089,-13.32218,-9.65031,-60.00185,-55.32594,NaN,NaN
14909,74.54,170.35915,-221.2126,200.88571,-195.92139,197.7683,-219.60779,208.43085,-232.79555,-13.68878,-9.52993,-60.35712,-55.24396,NaN,NaN
14910,74.545,169.879,-220.30434,200.03609,-194.82144,197.28017,-218.52463,207.95438,-231.55714,-14.23102,-9.1362,-60.7541,-55.08839,NaN,NaN
14911,74.55,169.30597,-219.25142,199.33505,-193.56271,196.78148,-217.15593,207.50771,-230.24403,-14.68466,-8.97372,-61.14225,-54.89658,NaN,NaN
14912,74.555,168.81668,-218.22632,198.69969,-192.3392,196.26656,-216.08119,207.10719,-229.06229,-15.16676,-8.78731,-61.54848,-54.73125,NaN,NaN
14913,74.56,168.33823,-217.32501,197.90379,-191.15717,195.65352,-214.86931,206.65652,-227.86633,-15.64492,-8.53411,-61.92443,-54.60571,NaN,NaN
14914,74.565,167.86497,-216.26704,197.30031,-189.96571,195.1992,-213.86453,206.2933,-226.68169,-16.06156,-8.42345,-62.36756,-54.44294,NaN,NaN
14915,74.57,167.32634,-215.41841,196.46739,-188.84311,194.66356,-212.53894,205.83397,-225.30605,-16.54873,-8.30933,-62.8384,-54.33379,NaN,NaN
14916,74.575,166.8407,-214.34816,195.69855,-187.67534,194.03279,-211.44415,205.24261,-224.01735,-17.19633,-8.10491,-63.28463,-54.27132,NaN,NaN
14917,74.58,166.28033,-213.3631,195.03323,-186.42796,193.44279,-210.33981,204.67982,-222.86859,-17.64295,-8.04073,-63.75402,-54.26899,NaN,NaN
14918,74.585,165.88078,-212.47325,194.37634,-185.18614,192.91702,-209.1288,204.4348,-221.65572,-18.06546,-8.03792,-64.32374,-54.18088,NaN,NaN
14919,74.59,165.45232,-211.43845,193.73138,-184.08986,192.33389,-208.01753,204.02362,-220.37848,-18.58565,-7.90462,-64.72652,-54.16035,NaN,NaN
14920,74.595,164.78004,-210.53952,193.1192,-182.93797,191.90581,-206.93047,203.55678,-219.22264,-19.24852,-7.78685,-65.17388,-54.14256,NaN,NaN
14921,74.6,164.36739,-209.63185,192.4071,-181.89923,191.40115,-205.69426,203.17116,-218.026,-19.76969,-7.73588,-65.68468,-54.25952,NaN,NaN
14922,74.605,163.8093,-208.55815,191.79381,-180.68919,190.86819,-204.47385,202.73943,-216.82819,-20.23832,-7.72538,-66.3945,-54.19883,NaN,NaN
14923,74.61,163.36212,-207.6606,191.2657,-179.57892,190.49591,-203.48502,202.24431,-215.6748,-20.93268,-7.74836,-66.84595,-54.34804,NaN,NaN
14924,74.615,162.97717,-206.80928,190.61758,-178.51881,190.05365,-202.50092,201.86485,-214.55205,-21.54848,-7.75656,-67.33987,-54.53963,NaN,NaN
14925,74.62,162.44919,-205.78731,189.86565,-177.38358,189.50781,-201.21959,201.49498,-213.27902,-22.32737,-7.86656,-68.03218,-54.63272,NaN,NaN
14926,74.625,161.99416,-204.84119,189.23,-176.35204,189.04497,-200.25121,200.88174,-212.10599,-22.92781,-7.9044,-68.57336,-54.72818,NaN,NaN
14927,74.63,161.62569,-203.98015,188.51579,-175.23186,188.51875,-199.13011,200.60757,-210.9816,-23.7141,-8.07786,-69.18684,-54.93204,NaN,NaN
14928,74.635,161.10585,-203.01085,187.91975,-174.30792,188.06302,-198.05441,200.16893,-209.70209,-24.47536,-8.13072,-69.80557,-55.11855,NaN,NaN
14929,74.64,160.62538,-202.08482,187.37125,-173.14655,187.50429,-197.16187,199.76759,-208.66397,-25.21005,-8.1567,-70.47826,-55.33118,NaN,NaN
14930,74.645,160.15628,-201.19048,186.76794,-172.1154,187.13928,-195.96635,199.39185,-207.56285,-25.96367,-8.31649,-71.13824,-55.51155,NaN,NaN
14931,74.65,159.78886,-200.29149,186.12854,-171.05067,186.58205,-194.89525,199.03117,-206.42831,-26.72404,-8.53906,-71.82473,-55.66189,NaN,NaN
14932,74.655,159.36603,-199.49756,185.48514,-170.00601,186.0638,-193.87805,198.65724,-205.35484,-27.53796,-8.70433,-72.87506,-55.85349,NaN,NaN
14933,74.66,158.91516,-198.37726,185.01059,-169.01558,185.76973,-192.90431,198.36087,-204.30443,-28.43109,-8.97751,-73.61967,-56.17848,NaN,NaN
14934,74.665,158.5318,-197.54121,184.45808,-167.89444,185.3378,-192.0116,197.90781,-203.21187,-29.17484,-9.1629,-74.32449,-56.39328,NaN,NaN
14935,74.67,158.20099,-196.64781,183.86435,-166.92136,184.80493,-190.97476,197.53871,-202.22498,-29.94145,-9.36211,-75.19778,-56.72404,NaN,NaN
14936,74.675,157.7523,-195.75853,183.34848,-165.96446,184.49834,-189.78265,197.15401,-201.17566,-30.90288,-9.45876,-75.96367,-57.05036,NaN,NaN
14937,74.68,157.40591,-195.02887,182.86829,-164.97409,184.00571,-188.83945,196.78928,-200.08508,-31.84236,-9.59992,-76.76837,-57.20065,NaN,NaN
14938,74.685,157.01601,-194.08893,182.35194,-163.9391,183.51505,-187.8976,196.4053,-199.06851,-32.77494,-9.87283,-77.55603,-57.43479,NaN,NaN
14939,74.69,156.59616,-193.15768,181.8987,-163.03868,183.07344,-186.84106,196.15851,-198.11868,-33.59776,-9.99386,-78.31326,-57.72186,NaN,NaN
14940,74.695,156.2274,-192.36726,181.36005,-162.0882,182.74773,-185.94327,195.57242,-196.97868,-34.44472,-10.09107,-79.15083,-57.89916,NaN,NaN
14941,74.7,155.88521,-191.53195,180.85834,-161.13707,182.38002,-184.98737,195.1102,-195.9512,-35.35669,-10.24429,-79.91414,-58.13569,NaN,NaN
14942,74.705,155.50105,-190.66858,180.32561,-160.19197,181.98151,-183.94734,194.80028,-194.95087,-36.21415,-10.49077,-80.85582,-58.28357,NaN,NaN
14943,74.71,155.00363,-189.77206,179.80505,-159.24733,181.5269,-182.92931,194.43823,-193.94489,-37.05941,-10.53447,-81.67211,-58.54031,NaN,NaN
14944,74.715,154.66682,-188.99059,179.19212,-158.2442,181.14063,-182.1769,194.09509,-192.96118,-37.87597,-10.66603,-82.33006,-58.73877,NaN,NaN
14945,74.72,154.2477,-188.1122,178.7502,-157.4527,180.81204,-181.26111,193.71988,-191.90677,-38.61697,-10.84639,-83.18036,-58.90255,NaN,NaN
14946,74.725,153.81081,-187.21956,178.31325,-156.44197,180.38701,-180.09645,193.39801,-190.99364,-39.49531,-11.2191,-84.0094,-59.21834,NaN,NaN
14947,74.73,153.54918,-186.50822,177.8699,-155.6013,180.0556,-179.23967,193.04553,-190.09532,-40.18341,-11.02897,-84.56633,-59.32802,NaN,NaN
14948,74.735,153.24841,-185.60054,177.45564,-154.64935,179.75034,-178.37843,192.75357,-189.08627,-40.96345,-11.14895,-85.51891,-59.43098,NaN,NaN
14949,74.74,152.83852,-184.84557,176.94389,-153.81876,179.40919,-177.49411,192.35603,-188.24611,-41.65192,-11.25711,-86.11731,-59.50312,NaN,NaN
14950,74.745,152.54167,-184.05908,176.50299,-152.91913,178.907,-176.67543,191.96819,-187.26224,-42.34477,-11.34084,-86.81734,-59.7334,NaN,NaN
14951,74.75,152.20068,-183.29738,176.16998,-152.06505,178.38219,-175.80632,191.69807,-186.43626,-43.11521,-11.34073,-87.39521,-59.82695,NaN,NaN
14952,74.755,151.80135,-182.43692,175.6515,-151.12398,178.10703,-174.89165,191.32867,-185.44864,-43.818,-11.37032,-87.98791,-60.01202,NaN,NaN
14953,74.76,151.52007,-181.7756,175.27823,-150.39468,177.69315,-174.02972,191.01974,-184.50957,-44.51657,-11.35115,-88.53442,-60.12778,NaN,NaN
14954,74.765,151.09068,-180.93448,174.84344,-149.50351,177.4115,-173.17548,190.73938,-183.60971,-45.10271,-11.39728,-89.02636,-60.11575,NaN,NaN
14955,74.77,150.82964,-180.18071,174.4292,-148.65027,177.11909,-172.47108,190.38612,-182.78865,-45.69939,-11.46643,-89.51366,-60.23885,NaN,NaN
14956,74.775,150.42165,-179.30482,174.10052,-147.85796,176.42744,-171.53311,190.0278,-181.81154,-46.16052,-11.49454,-89.99613,-60.25979,NaN,NaN
14957,74.78,150.17993,-178.61746,173.63661,-147.01048,176.22356,-170.67871,189.62785,-181.03505,-46.74835,-11.5068,-90.41443,-60.32371,NaN,NaN
14958,74.785,149.86087,-177.90999,173.13173,-146.20338,175.71082,-169.68324,189.24527,-180.15788,-47.32465,-11.50493,-90.92404,-60.45226,NaN,NaN
14959,74.79,149.6337,-177.03046,172.66638,-145.32697,175.554,-169.01492,188.8927,-179.29196,-47.80646,-11.51352,-91.40828,-60.46071,NaN,NaN
14960,74.795,149.26535,-176.23051,172.20949,-144.61966,175.12062,-168.12465,188.57324,-178.43896,-48.35066,-11.60162,-91.80339,-60.57167,NaN,NaN
14961,74.8,148.87082,-175.53265,171.86456,-143.79329,174.87071,-167.48933,188.28261,-177.58356,-48.79711,-11.67882,-92.21606,-60.65726,NaN,NaN
14962,74.805,148.52661,-174.89665,171.44936,-142.9915,174.41901,-166.74179,187.86612,-176.76819,-49.27314,-11.84662,-92.65902,-60.72619,NaN,NaN
14963,74.81,148.16132,-174.0509,171.14514,-142.25905,174.01891,-165.79813,187.57529,-175.92705,-49.75419,-11.80598,-93.46413,-60.58838,NaN,NaN
14964,74.815,147.8213,-173.39822,170.7012,-141.41222,173.67348,-164.84299,187.27203,-175.10976,-50.36972,-11.84272,-93.77816,-60.58134,NaN,NaN
14965,74.82,147.48466,-172.60559,170.2077,-140.67426,173.396,-164.12517,186.87096,-174.29697,-50.7993,-12.00953,-94.08941,-60.73088,NaN,NaN
14966,74.825,147.15178,-171.92331,169.86723,-139.93538,173.11531,-163.40514,186.52196,-173.49162,-51.22708,-12.15919,-94.4716,-60.80333,NaN,NaN
14967,74.83,146.80626,-171.2144,169.47998,-139.22752,172.72459,-162.62051,186.17213,-172.77437,-51.64404,-12.27654,-94.90614,-60.9665,NaN,NaN
14968,74.835,146.40096,-170.54492,169.02594,-138.33005,172.40889,-161.90195,185.78622,-171.93761,-52.05888,-12.44484,-95.2763,-61.14983,NaN,NaN
14969,74.84,146.12636,-169.70955,168.61626,-137.64722,171.97313,-161.04941,185.34932,-171.11621,-52.4711,-12.61589,-95.69514,-61.34613,NaN,NaN
14970,74.845,145.77374,-169.08612,168.23076,-136.92088,171.60234,-160.36983,184.95935,-170.36507,-52.87251,-12.76802,-96.09238,-61.53384,NaN,NaN
14971,74.85,145.42288,-168.39912,167.84171,-136.13811,171.11771,-159.65016,184.64874,-169.61414,-53.37772,-12.97271,-96.59724,-61.65975,NaN,NaN
14972,74.855,144.87689,-167.57047,167.4285,-135.47871,170.91966,-158.83624,184.25575,-168.78979,-53.75511,-13.26057,-96.96281,-62.01075,NaN,NaN
14973,74.86,144.59465,-166.98811,167.0887,-134.66138,170.3887,-158.00368,183.88318,-168.16823,-54.23394,-13.56914,-97.32834,-62.24605,NaN,NaN
14974,74.865,144.37949,-166.37888,166.65517,-133.9866,169.97977,-157.41522,183.48827,-167.30786,-54.69549,-13.87241,-97.77184,-62.48895,NaN,NaN
14975,74.87,143.93016,-165.54912,166.2014,-133.30307,169.62016,-156.79343,183.17221,-166.74611,-55.15727,-14.18554,-98.13708,-62.86433,NaN,NaN
14976,74.875,143.59589,-164.86134,165.76218,-132.49371,169.30576,-155.93608,182.83424,-165.87013,-55.61023,-14.45927,-98.59782,-63.22384,NaN,NaN
14977,74.88,143.24222,-164.18953,165.42783,-131.84723,168.73323,-155.27325,182.44052,-165.1098,-56.23458,-14.62813,-99.03876,-63.54545,NaN,NaN
14978,74.885,142.88795,-163.52014,165.01129,-131.1649,168.40781,-154.62808,181.98854,-164.40527,-56.63907,-14.95793,-99.48933,-63.95329,NaN,NaN
14979,74.89,142.49043,-162.88528,164.50729,-130.41052,167.93669,-153.88809,181.62054,-163.63171,-57.23892,-15.37429,-99.94601,-64.35088,NaN,NaN
14980,74.895,142.0271,-162.16623,164.18155,-129.83252,167.58882,-153.20515,181.21024,-163.01355,-57.73117,-15.73844,-100.49362,-64.68728,NaN,NaN
14981,74.9,141.6734,-161.62933,163.74667,-129.13803,167.11497,-152.44153,180.808,-162.31676,-58.22038,-16.06156,-100.9076,-65.04379,NaN,NaN
14982,74.905,141.2294,-160.89432,163.18497,-128.44249,166.57315,-151.86192,180.41843,-161.55138,-58.83469,-16.38789,-101.41556,-65.41857,NaN,NaN
14983,74.91,140.88274,-160.27887,162.66139,-127.67753,166.21585,-151.28319,180.04793,-160.96152,-59.41958,-16.64916,-102.03088,-65.72301,NaN,NaN
14984,74.915,140.47127,-159.64024,162.18863,-127.05229,165.82991,-150.50404,179.42561,-160.15921,-60.08424,-16.94464,-102.73357,-66.03996,NaN,NaN
14985,74.92,139.97169,-158.87617,161.79379,-126.31641,165.4015,-149.81464,178.93645,-159.44572,-60.64905,-17.30013,-103.31536,-66.33259,NaN,NaN
14986,74.925,139.58818,-158.31363,161.27509,-125.68349,164.90538,-149.06241,178.46553,-158.77066,-61.33961,-17.55239,-103.88336,-66.76308,NaN,NaN
14987,74.93,139.06035,-157.67307,160.8774,-125.1312,164.53877,-148.40913,178.02254,-158.07594,-62.04176,-17.75153,-104.43745,-67.04488,NaN,NaN
14988,74.935,138.53752,-157.03566,160.38048,-124.41071,163.92917,-147.8479,177.59007,-157.48532,-62.65699,-17.97917,-105.08778,-67.26184,NaN,NaN
14989,74.94,138.0002,-156.41379,159.85321,-123.82504,163.48112,-147.22646,177.1174,-156.80508,-63.49755,-18.07109,-105.72932,-67.54799,NaN,NaN
14990,74.945,137.62154,-155.75754,159.3622,-123.10879,163.03105,-146.25848,176.64249,-156.12939,-64.24558,-18.27127,-106.37764,-67.69064,NaN,NaN
14991,74.95,137.10533,-155.12314,158.89174,-122.44446,162.54207,-145.63876,176.15959,-155.44203,-65.09724,-18.3673,-107.16656,-67.84596,NaN,NaN
14992,74.955,136.6225,-154.58984,158.40459,-121.87652,162.19461,-145.17921,175.59312,-154.84094,-65.7865,-18.49817,-107.89211,-68.02303,NaN,NaN
14993,74.96,136.13741,-153.93454,157.82643,-121.18682,161.45453,-144.53429,175.22316,-154.25296,-66.64274,-18.57701,-108.45627,-68.29031,NaN,NaN
14994,74.965,135.61777,-153.29668,157.34752,-120.61536,160.99898,-143.83789,174.65421,-153.49454,-67.31496,-18.62685,-109.21356,-68.30177,NaN,NaN
14995,74.97,135.06793,-152.71713,156.8918,-119.96096,160.52385,-143.29584,174.17961,-152.91127,-68.0324,-18.72242,-109.87199,-68.4247,NaN,NaN
14996,74.975,134.61026,-152.06168,156.09869,-119.27841,159.76009,-142.44194,173.66199,-152.24977,-68.85478,-18.65068,-110.59329,-68.49195,NaN,NaN
14997,74.98,134.03859,-151.4816,155.62704,-118.75845,159.31796,-141.87149,173.12489,-151.73389,-69.69985,-18.77911,-111.21523,-68.65623,NaN,NaN
14998,74.985,133.47377,-150.86539,155.00009,-118.10654,158.71712,-141.2523,172.61783,-151.05185,-70.52246,-18.78625,-112.06956,-68.65313,NaN,NaN
14999,74.99,133.04182,-150.34091,154.46785,-117.44907,158.15269,-140.75183,171.94073,-150.43193,-71.53527,-18.78963,-112.77639,-68.71932,NaN,NaN
15000,74.995,132.41812,-149.70433,153.86008,-116.85131,157.67065,-140.20747,171.31285,-149.74324,-72.3537,-18.87553,-113.51814,-68.91122,NaN,NaN
15001,75,131.82845,-149.11415,153.32161,-116.22466,157.09642,-139.36656,170.72488,-149.16,-73.31226,-18.81593,-114.34104,-69.00826,NaN,NaN
15002,75.005,131.11378,-148.47794,152.61153,-115.55833,156.39963,-138.90773,170.12431,-148.49284,-74.23402,-18.78643,-115.46049,-68.97288,NaN,NaN
15003,75.01,130.5041,-147.83817,152.08737,-115.07115,155.82405,-138.40953,169.5829,-147.76674,-75.1801,-18.86442,-116.25587,-69.11136,NaN,NaN
15004,75.015,129.94641,-147.27965,151.31935,-114.34833,155.26833,-137.58636,168.88448,-147.17136,-76.27742,-18.99335,-117.14677,-69.24335,NaN,NaN
15005,75.02,129.24469,-146.68193,150.72176,-113.78585,154.6402,-137.13501,168.28201,-146.55351,-77.29331,-19.03271,-118.03928,-69.30975,NaN,NaN
15006,75.025,128.66493,-146.08971,150.13277,-113.13691,153.87996,-136.51677,167.58655,-145.90503,-78.29233,-19.09668,-118.87812,-69.54457,NaN,NaN
15007,75.03,128.04817,-145.47989,149.38113,-112.59408,153.22873,-135.74561,166.90234,-145.28168,-79.30764,-19.0561,-119.75294,-69.73428,NaN,NaN
15008,75.035,127.33327,-144.94971,148.83643,-111.94067,152.62225,-135.25717,166.33905,-144.73476,-80.34992,-19.19228,-120.73061,-69.79684,NaN,NaN
15009,75.04,126.62799,-144.2688,148.14816,-111.35943,151.84879,-134.78801,165.60297,-144.03719,-81.43721,-19.39416,-121.64679,-69.9163,NaN,NaN
15010,75.045,126.01801,-143.69742,147.53011,-110.7877,151.18645,-133.96967,164.93369,-143.35619,-82.51765,-19.38242,-122.47363,-70.09286,NaN,NaN
15011,75.05,125.33191,-143.08348,146.81711,-110.18645,150.65839,-133.2563,164.26971,-142.8591,-83.69875,-19.40436,-123.56068,-70.21965,NaN,NaN
15012,75.055,124.5223,-142.47983,146.16234,-109.4892,149.74538,-132.73093,163.60457,-142.19086,-84.88453,-19.36384,-124.61644,-70.27126,NaN,NaN
15013,75.06,123.93384,-141.85391,145.33531,-109.00372,149.12413,-132.08167,162.85014,-141.60548,-86.12904,-19.33475,-125.607,-70.54522,NaN,NaN
15014,75.065,123.30804,-141.30457,144.63229,-108.28957,148.36137,-131.41258,162.18858,-141.13683,-87.23359,-19.4244,-126.60523,-70.61252,NaN,NaN
15015,75.07,122.50082,-140.65393,143.72702,-107.72791,147.55099,-130.93712,161.52119,-140.43802,-88.40678,-19.3985,-127.70895,-70.72987,NaN,NaN
15016,75.075,121.7654,-140.02687,143.07004,-107.08734,146.91589,-130.25342,160.67039,-139.82301,-89.54396,-19.46429,-128.68317,-70.93822,NaN,NaN
15017,75.08,121.06022,-139.50937,142.30881,-106.59144,146.22321,-129.55716,159.73271,-139.19179,-90.65662,-19.55317,-129.64995,-71.16755,NaN,NaN
15018,75.085,120.29514,-138.84143,141.63661,-105.77862,145.3576,-129.11583,159.0285,-138.43602,-91.9361,-19.62746,-130.78386,-71.29875,NaN,NaN
15019,75.09,119.32842,-138.20329,140.74875,-105.25995,144.59566,-128.51437,158.2896,-137.74403,-93.13354,-19.64974,-131.67325,-71.50113,NaN,NaN
15020,75.095,118.61037,-137.61809,140.0183,-104.62083,143.82268,-127.70174,157.57901,-137.12981,-94.2785,-19.78538,-132.71831,-71.7685,NaN,NaN
15021,75.1,117.88128,-136.99629,139.23253,-104.04383,143.10461,-127.25475,156.82753,-136.5834,-95.49381,-19.93907,-133.73453,-71.93481,NaN,NaN
15022,75.105,117.09846,-136.32843,138.51286,-103.43258,142.29314,-126.51209,156.04945,-135.91559,-96.73834,-20.02758,-134.70209,-72.19617,NaN,NaN
15023,75.11,116.27827,-135.73817,137.57207,-102.79941,141.40862,-125.87871,155.22998,-135.19998,-97.88407,-20.16246,-136.08179,-72.25424,NaN,NaN
15024,75.115,115.40739,-135.17558,136.7646,-102.2299,140.65025,-125.21833,154.43138,-134.69412,-99.10574,-20.37777,-136.87323,-72.47381,NaN,NaN
15025,75.12,114.59187,-134.43007,135.86243,-101.5802,139.72481,-124.5535,153.6627,-134.03935,-100.16312,-20.50481,-137.98744,-72.79024,NaN,NaN
15026,75.125,113.80661,-133.97246,135.1302,-100.91743,138.89067,-123.85519,152.69966,-133.36627,-101.37818,-20.64658,-138.98505,-73.02615,NaN,NaN
15027,75.13,112.99175,-133.32634,134.16226,-100.31207,138.10149,-123.24485,151.78896,-132.73782,-102.57243,-20.84072,-140.02928,-73.27326,NaN,NaN
15028,75.135,111.97789,-132.64093,133.22878,-99.85841,137.18051,-122.56063,151.01555,-132.13361,-103.82304,-21.07297,-140.90401,-73.61559,NaN,NaN
15029,75.14,111.13232,-131.96883,132.31401,-99.03718,136.46173,-122.07715,150.08868,-131.41505,-105.09467,-21.26419,-141.95465,-73.99966,NaN,NaN
15030,75.145,110.18882,-131.35158,131.47813,-98.31995,135.4082,-121.53688,149.19667,-130.81651,-106.31018,-21.40407,-142.9771,-74.33265,NaN,NaN
15031,75.15,109.3534,-130.87471,130.5724,-97.71185,134.62004,-120.69561,148.35774,-130.20241,-107.41619,-21.64134,-143.86652,-74.72215,NaN,NaN
15032,75.155,108.43124,-130.13962,129.70183,-97.06805,133.7491,-120.13773,147.38719,-129.37473,-108.63988,-21.85364,-145.05862,-74.90057,NaN,NaN
15033,75.16,107.4391,-129.37416,128.89459,-96.33039,132.8159,-119.50034,146.53954,-128.77342,-109.75209,-22.00839,-146.11436,-75.18923,NaN,NaN
15034,75.165,106.64744,-128.72571,127.83312,-95.73324,131.90344,-118.72282,145.61417,-128.1035,-110.92668,-22.22769,-147.12187,-75.44836,NaN,NaN
15035,75.17,105.65972,-128.15942,127.01443,-95.03753,130.9782,-118.15989,144.73444,-127.4888,-112.19904,-22.40532,-148.17029,-75.80502,NaN,NaN
15036,75.175,104.77557,-127.53812,125.93925,-94.40823,129.838,-117.59857,143.79219,-126.80951,-113.45436,-22.66883,-149.27562,-75.99006,NaN,NaN
15037,75.18,103.83819,-126.76972,124.9969,-93.72337,128.91704,-116.95526,142.88803,-126.19199,-114.64046,-22.86895,-150.21278,-76.23194,NaN,NaN
15038,75.185,102.93988,-126.05959,123.9287,-93.12627,128.06683,-116.09604,141.94391,-125.48709,-115.77765,-23.01192,-151.17946,-76.50121,NaN,NaN
15039,75.19,101.93419,-125.45873,123.11639,-92.25018,127.13876,-115.52812,140.98595,-124.90229,-117.06957,-23.08942,-152.16284,-76.7083,NaN,NaN
15040,75.195,101.00828,-124.91004,122.18782,-91.66593,126.11113,-114.72742,139.88628,-124.10361,-118.19691,-23.21474,-153.06339,-77.00687,NaN,NaN
15041,75.2,99.83736,-124.01633,121.16309,-91.08273,125.24929,-114.27522,138.89752,-123.50964,-119.33851,-23.35971,-154.03011,-77.28691,NaN,NaN
15042,75.205,98.94314,-123.47038,120.17698,-90.28532,124.18465,-113.60075,138.00027,-122.71754,-120.56333,-23.46981,-154.96208,-77.56731,NaN,NaN
15043,75.21,97.9405,-122.67044,119.27789,-89.73312,123.16167,-112.81931,136.9791,-122.13304,-121.65593,-23.58595,-155.89911,-77.80937,NaN,NaN
15044,75.215,97.00368,-122.0762,118.14896,-88.96672,122.26086,-112.09893,136.00282,-121.4425,-122.78609,-23.76894,-156.81487,-78.03104,NaN,NaN
15045,75.22,95.90706,-121.39674,117.18907,-88.26366,121.07381,-111.48335,135.07639,-120.72697,-123.97474,-23.83846,-158.20999,-78.09562,NaN,NaN
15046,75.225,94.9959,-120.76385,116.12782,-87.61512,120.18521,-110.81625,134.09406,-120.05008,-125.27731,-23.82746,-159.0916,-78.20514,NaN,NaN
15047,75.23,93.96921,-120.00751,115.09238,-86.82956,119.16999,-110.01438,132.96379,-119.34441,-126.36162,-23.86576,-159.99748,-78.39021,NaN,NaN
15048,75.235,92.82017,-119.26862,114.06449,-86.17487,118.13714,-109.34422,131.90428,-118.77058,-127.48662,-23.89852,-160.82698,-78.52364,NaN,NaN
15049,75.24,91.83166,-118.58532,113.02646,-85.50101,117.32832,-108.67703,130.87503,-118.0091,-128.56905,-23.94101,-161.80392,-78.61186,NaN,NaN
15050,75.245,90.79387,-117.9609,112.05451,-84.65863,116.04602,-107.89959,129.85051,-117.36848,-129.65253,-23.99119,-162.53966,-78.72579,NaN,NaN
15051,75.25,89.73212,-117.18891,111.04214,-84.17684,114.99889,-107.1619,128.70659,-116.49202,-130.77582,-23.91778,-163.32056,-78.88623,NaN,NaN
15052,75.255,88.59047,-116.28053,109.96533,-83.31322,114.00065,-106.57176,127.74161,-115.77211,-131.80064,-23.91774,-164.21393,-78.91262,NaN,NaN
