DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames,,,,,,,,
200,200,26220,7,mm,200,1,26220,,,,,,,,
Frame#,Time,Drone_Left_Front,,Drone_Right_Front,,Drone_Center_Front,,Drone_Center_Back,,Speaker_1,,Speaker_2,,Speaker_3,
Frame,Time,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7
19271,96.35,83.22105,-1048.41101,112.60959,-1022.42181,,,120.90915,-1058.51428,1268.27518,-137.6995168,-139.74161,-752.17334,,
19272,96.355,81.90021,-1047.65979,111.42783,-1021.68945,,,119.67383,-1057.8241,1268.222925,-137.6995486,-140.37105,-751.01453,,
19273,96.36,80.65159,-1046.90198,110.08938,-1021.05786,,,118.35575,-1057.01648,1268.170726,-137.6995802,-141.09734,-749.84595,,
19274,96.365,79.34389,-1046.11401,109.00005,-1020.16119,,,117.13959,-1056.27576,1268.118584,-137.6996116,-141.86406,-748.63507,,
19275,96.37,78.12263,-1045.30334,107.68964,-1019.53809,,,115.79364,-1055.49585,1268.066498,-137.6996427,-142.53468,-747.58282,,
19276,96.375,76.84453,-1044.57129,106.38448,-1018.75208,,,114.50749,-1054.80554,1268.014469,-137.6996737,-143.21849,-746.41278,,
19277,96.38,75.42287,-1043.81445,105.16706,-1017.97125,,,113.22355,-1054.02222,1267.962496,-137.6997044,-144.1188,-745.28992,,
19278,96.385,74.10485,-1042.97961,103.82253,-1017.23944,,,111.87648,-1053.33167,1267.910579,-137.6997349,-144.92557,-744.15466,,
19279,96.39,72.73165,-1042.32202,102.57994,-1016.55261,,,110.41301,-1052.5105,1267.858718,-137.6997651,-145.91541,-742.91833,,
19280,96.395,71.54455,-1041.49951,101.23203,-1015.72491,,,109.03326,-1051.85974,1267.806913,-137.6997952,-146.75609,-741.94025,,
19281,96.4,70.08105,-1040.60547,99.93848,-1015.01154,,,107.75722,-1051.03906,1267.755165,-137.699825,-147.621,-740.79333,,
19282,96.405,68.7884,-1039.96826,98.55852,-1014.30975,,,106.33337,-1050.36902,1267.703472,-137.6998547,-148.43344,-739.68005,,
19283,96.41,67.37634,-1039.02734,97.3395,-1013.46228,,,104.90454,-1049.63159,1267.651835,-137.6998841,-149.37341,-738.54352,,
19284,96.415,66.02914,-1038.26746,95.87709,-1012.8175,,,103.58089,-1048.90906,1267.600253,-137.6999133,-150.20988,-737.41199,,
19285,96.42,64.59721,-1037.47473,94.47135,-1011.94897,,,102.16993,-1048.1825,1267.548727,-137.6999423,-150.99593,-736.31091,,
19286,96.425,63.28431,-1036.62134,93.17751,-1011.11902,,,100.61497,-1047.50562,1267.497256,-137.699971,-152.04442,-735.22571,,
19287,96.43,61.898,-1035.9408,91.56638,-1010.57184,,,99.2023,-1046.64209,1267.44584,-137.6999996,-152.89842,-734.02649,,
19288,96.435,60.38673,-1035.02649,90.3494,-1009.64526,,,97.79725,-1045.97961,1267.39448,-137.700028,-153.68222,-732.85272,,
19289,96.44,59.08364,-1034.2832,88.97685,-1008.88165,,,96.42241,-1045.22095,1267.343175,-137.7000561,-154.59645,-731.77405,,
19290,96.445,57.5627,-1033.30603,87.51266,-1008.17139,,,94.9425,-1044.4281,1267.291924,-137.7000841,-155.49113,-730.5611,,
19291,96.45,56.22651,-1032.65198,86.15682,-1007.39795,,,93.44478,-1043.75562,1267.240729,-137.7001118,-156.21262,-729.43848,,
19292,96.455,54.70833,-1031.79077,84.7429,-1006.59222,,,92.10981,-1042.85461,1267.189588,-137.7001393,-157.23509,-728.20911,,
19293,96.46,53.22194,-1030.92944,83.33818,-1005.7558,,,90.56213,-1042.14294,1267.138502,-137.7001666,-157.99045,-727.06769,,
19294,96.465,51.65728,-1030.15466,81.87856,-1005.04425,,,89.06199,-1041.3374,1267.087471,-137.7001938,-158.59924,-725.97937,,
19295,96.47,50.22093,-1029.42993,80.34794,-1004.20612,,,87.5407,-1040.66077,1267.036494,-137.7002207,-159.38086,-724.84937,,
19296,96.475,48.71099,-1028.52502,78.93459,-1003.50873,,,86.05482,-1039.81836,1266.985571,-137.7002474,-160.19107,-723.68677,,
19297,96.48,47.1814,-1027.80151,77.47183,-1002.75751,,,84.61904,-1039.10498,1266.934703,-137.7002739,-160.89111,-722.54199,,
19298,96.485,45.67834,-1026.95764,76.07736,-1001.90662,,,83.12237,-1038.25073,1266.883889,-137.7003003,-161.58652,-721.36792,,
19299,96.49,44.10535,-1026.15735,74.51991,-1001.21265,,,81.64552,-1037.51172,1266.833129,-137.7003264,-162.22789,-720.30664,,
19300,96.495,42.50378,-1025.23206,73.09257,-1000.36053,,,80.14146,-1036.72717,1266.782423,-137.7003523,-163.05278,-719.14191,,
19301,96.5,41.10317,-1024.5304,71.58875,-999.60052,,,78.5672,-1035.91516,1266.73177,-137.7003781,-163.67996,-718.09583,,
19302,96.505,39.53738,-1023.68536,69.99042,-998.87134,,,77.08251,-1035.21204,1266.681172,-137.7004036,-164.45068,-716.83295,,
19303,96.51,38.1549,-1022.73553,68.47765,-998.0321,,,75.48818,-1034.37573,1266.630627,-137.700429,-165.03352,-715.7063,,
19304,96.515,36.48133,-1022.03046,67.00097,-997.24225,,,73.88422,-1033.64087,1266.580135,-137.7004541,-165.58171,-714.64423,,
19305,96.52,34.85314,-1021.2215,65.41326,-996.52142,,,72.37868,-1032.80737,1266.529697,-137.7004791,-166.08975,-713.49774,,
19306,96.525,33.34762,-1020.43353,63.85079,-995.68048,,,70.77911,-1032.08923,1266.479312,-137.7005039,-166.61139,-712.4137,,
19307,96.53,31.76705,-1019.59271,62.47446,-994.83173,,,69.15446,-1031.28369,1266.428981,-137.7005284,-167.21002,-711.28522,,
19308,96.535,30.18029,-1018.75812,60.69427,-994.07483,,,67.64943,-1030.43225,1266.378703,-137.7005528,-167.75754,-710.19629,,
19309,96.54,28.61265,-1017.867,59.2407,-993.19116,,,66.0495,-1029.64282,1266.328477,-137.7005771,-168.23744,-709.10529,,
19310,96.545,26.85432,-1017.11853,57.63053,-992.37866,,,64.42278,-1028.78699,1266.278305,-137.7006011,-168.7281,-707.97363,,
19311,96.55,25.37006,-1016.21002,56.05074,-991.60529,,,62.82089,-1028.10681,1266.228185,-137.7006249,-169.26373,-706.96533,,
19312,96.555,23.76481,-1015.36664,54.47612,-990.65369,,,61.25739,-1027.21985,1266.178118,-137.7006486,-169.76443,-705.8269,,
19313,96.56,22.11317,-1014.55328,52.95594,-989.80731,,,59.66369,-1026.47314,1266.128104,-137.700672,-170.41692,-704.78589,,
19314,96.565,20.51066,-1013.68555,51.38264,-989.02185,,,58.0803,-1025.57703,1266.078142,-137.7006953,-170.91458,-703.68433,,
19315,96.57,18.93715,-1012.80261,49.74675,-988.11664,,,56.45047,-1024.76001,1266.028233,-137.7007185,-171.47659,-702.51093,,
19316,96.575,17.28796,-1011.96606,48.27917,-987.35004,,,54.86646,-1023.84149,1265.978376,-137.7007414,-172.15036,-701.44318,,
19317,96.58,15.73709,-1011.02454,46.60624,-986.54669,,,53.30571,-1023.08563,1265.928571,-137.7007641,-172.72385,-700.34125,,
19318,96.585,14.20712,-1010.24872,45.07917,-985.64673,,,51.56204,-1022.27161,1265.878818,-137.7007867,-173.26041,-699.21503,,
19319,96.59,12.68258,-1009.32849,43.59871,-984.89606,,,50.16678,-1021.4198,1265.829117,-137.7008091,-173.70644,-698.12616,,
19320,96.595,10.98634,-1008.47955,41.84209,-983.99408,,,48.50129,-1020.57483,1265.779468,-137.7008313,-174.37213,-696.98999,,
19321,96.6,9.15651,-1007.60242,40.24569,-983.15173,,,46.90886,-1019.6333,1265.729871,-137.7008534,-174.99199,-695.84546,,
19322,96.605,7.61639,-1006.6817,38.7267,-982.29016,,,45.25983,-1018.78564,1265.680326,-137.7008753,-175.46297,-694.72455,,
19323,96.61,6.07294,-1005.7868,37.09068,-981.44604,,,43.68258,-1017.95056,1265.630832,-137.700897,-176.00073,-693.63544,,
19324,96.615,4.27333,-1004.961,35.4951,-980.53381,,,42.00137,-1017.06165,1265.58139,-137.7009185,-176.54269,-692.62769,,
19325,96.62,2.73184,-1004.12244,33.93541,-979.70856,,,40.4393,-1016.19073,1265.531999,-137.7009399,-177.14899,-691.42487,,
19326,96.625,1.18186,-1003.23425,32.29237,-978.77338,,,38.85771,-1015.35858,1265.482659,-137.700961,-177.60368,-690.3512,,
19327,96.63,-0.39823,-1002.36041,30.75075,-977.91321,,,37.35728,-1014.48779,1265.43337,-137.7009821,-178.18581,-689.185,,
19328,96.635,-2.02897,-1001.44751,29.0517,-977.00397,,,35.70704,-1013.57104,1265.384133,-137.7010029,-178.75612,-688.18689,,
19329,96.64,-3.55695,-1000.63861,27.55869,-976.16919,,,34.21592,-1012.69757,1265.334946,-137.7010236,-179.30058,-687.08209,,
19330,96.645,-5.12582,-999.63782,25.88741,-975.28851,,,32.51832,-1011.82257,1265.28581,-137.7010441,-179.84985,-686.03149,,
19331,96.65,-6.81299,-998.73859,24.36033,-974.35193,,,31.026,-1010.95612,1265.236726,-137.7010645,-180.54654,-684.9444,,
19332,96.655,-8.36011,-997.86145,22.76526,-973.46008,,,29.34133,-1010.06104,1265.187691,-137.7010847,-181.11189,-683.81055,,
19333,96.66,-9.97643,-996.9585,21.185,-972.50922,,,27.81937,-1009.18085,1265.138708,-137.7011047,-181.92178,-682.65027,,
19334,96.665,-11.44322,-995.9801,19.6368,-971.64294,,,26.16772,-1008.26282,1265.089774,-137.7011246,-182.48383,-681.55542,,
19335,96.67,-13.19339,-995.02374,18.01965,-970.73535,,,24.62709,-1007.29163,1265.040891,-137.7011443,-183.05864,-680.51776,,
19336,96.675,-14.65689,-994.14496,16.43445,-969.76965,,,23.03567,-1006.43384,1264.992059,-137.7011639,-183.65347,-679.48474,,
19337,96.68,-16.2716,-993.14465,14.89884,-968.93127,,,21.47955,-1005.50037,1264.943276,-137.7011833,-184.3156,-678.37305,,
19338,96.685,-17.92851,-992.25195,13.32146,-967.94873,,,19.91992,-1004.55219,1264.894544,-137.7012025,-184.76657,-677.36652,,
19339,96.69,-19.3676,-991.3252,11.79944,-967.04108,,,18.38436,-1003.63141,1264.845861,-137.7012216,-185.48592,-676.25702,,
19340,96.695,-20.96612,-990.40393,10.19033,-966.07697,,,16.76488,-1002.7276,1264.797228,-137.7012405,-185.96912,-675.37671,,
19341,96.7,-22.54808,-989.44824,8.67776,-965.09625,,,15.23747,-1001.79553,1264.748645,-137.7012593,-186.56531,-674.31714,,
19342,96.705,-24.03937,-988.49646,7.15373,-964.17914,,,13.65464,-1000.82465,1264.700112,-137.7012779,-187.26285,-673.35889,,
19343,96.71,-25.60748,-987.53656,5.61089,-963.24097,,,12.18801,-999.86475,1264.651628,-137.7012964,-187.8374,-672.36572,,
19344,96.715,-27.15626,-986.58453,4.07102,-962.26654,,,10.70576,-998.93018,1264.603193,-137.7013147,-188.48248,-671.42145,,
19345,96.72,-28.65098,-985.59332,2.57767,-961.33386,,,9.20759,-997.97223,1264.554808,-137.7013329,-189.08963,-670.51141,,
19346,96.725,-30.09441,-984.65033,1.10309,-960.36047,,,7.67694,-997.06274,1264.506472,-137.7013509,-189.67728,-669.56586,,
19347,96.73,-31.70442,-983.6355,-0.46128,-959.37903,,,6.19689,-996.05701,1264.458185,-137.7013688,-190.31436,-668.60889,,
19348,96.735,-33.22014,-982.69574,-1.90838,-958.49115,,,4.65294,-995.08514,1264.409948,-137.7013865,-190.85291,-667.77362,,
19349,96.74,-34.67715,-981.69104,-3.37664,-957.49847,,,3.23402,-994.09534,1264.361759,-137.7014041,-191.53065,-666.89008,,
19350,96.745,-36.14364,-980.69421,-4.90132,-956.44873,,,1.68486,-993.11377,1264.313619,-137.7014216,-192.23915,-665.90668,,
19351,96.75,-37.69641,-979.70044,-6.4035,-955.56512,,,0.22717,-992.16321,1264.265527,-137.7014389,-192.83125,-664.98755,,
19352,96.755,-39.11961,-978.71228,-7.87666,-954.55243,,,-1.25423,-991.18939,1264.217484,-137.701456,-193.34271,-664.16858,,
19353,96.76,-40.49694,-977.77423,-9.23872,-953.56049,,,-2.64162,-990.19946,1264.16949,-137.701473,-193.96994,-663.24133,,
19354,96.765,-41.99018,-976.77832,-10.79247,-952.53809,,,-4.12622,-989.16125,1264.121544,-137.7014899,-194.54758,-662.35388,,
19355,96.77,-43.48415,-975.81134,-12.25701,-951.6004,,,-5.52876,-988.16663,1264.073646,-137.7015066,-195.09383,-661.5307,,
19356,96.775,-44.85378,-974.83154,-13.65899,-950.59131,,,-7.01597,-987.14886,1264.025797,-137.7015232,-195.61684,-660.65222,,
19357,96.78,-46.27988,-973.80609,-15.13528,-949.52423,,,-8.38644,-986.20288,1263.977996,-137.7015397,-196.17203,-659.72559,,
19358,96.785,-47.66444,-972.77887,-16.47074,-948.61108,,,-9.93846,-985.2149,1263.930242,-137.701556,-196.69073,-658.88617,,
19359,96.79,-49.11369,-971.70154,-17.87571,-947.57996,,,-11.25102,-984.25037,1263.882537,-137.7015722,-197.19266,-658.00995,,
19360,96.795,-50.49568,-970.65094,-19.21952,-946.57404,,,-12.72933,-983.20502,1263.834879,-137.7015883,-197.59053,-657.09265,,
19361,96.8,-51.90503,-969.56293,-20.53265,-945.54858,,,-14.09479,-982.19171,1263.787269,-137.7016042,-198.33475,-656.19037,,
19362,96.805,-53.29787,-968.49823,-21.81203,-944.55151,,,-15.46038,-981.16156,1263.739706,-137.70162,-198.84599,-655.30457,,
19363,96.81,-54.62119,-967.46808,-23.09707,-943.52673,,,-16.89355,-980.22571,1263.692191,-137.7016356,-199.49338,-654.21198,,
19364,96.815,-56.0921,-966.3692,-24.43145,-942.47784,,,-18.2695,-979.17664,1263.644723,-137.7016512,-199.91115,-653.23737,,
19365,96.82,-57.31524,-965.28186,-25.6967,-941.40436,,,-19.64405,-978.12482,1263.597303,-137.7016666,-200.25917,-652.26898,,
19366,96.825,-58.59903,-964.14465,-26.85563,-940.44214,,,-21.04011,-977.15204,1263.54993,-137.7016818,-200.72026,-651.22949,,
19367,96.83,-59.8317,-962.98743,-28.11748,-939.40973,,,-22.4605,-976.1391,1263.502603,-137.701697,-201.21065,-650.23883,,
19368,96.835,-61.27455,-961.85144,-29.61025,-938.18317,,,-23.72224,-975.15112,1263.455324,-137.701712,-201.69839,-649.17352,,
19369,96.84,-62.52033,-960.71625,-30.80504,-937.17139,,,-25.1456,-974.12799,1263.408092,-137.7017269,-202.04877,-648.17566,,
19370,96.845,-63.93374,-959.65466,-32.05634,-936.11304,,,-26.4194,-973.1087,1263.360906,-137.7017417,-202.48595,-646.92358,,
19371,96.85,-65.20206,-958.46466,-33.32745,-935.10156,,,-27.78814,-972.01599,1263.313767,-137.7017563,-202.93332,-645.78723,,
19372,96.855,-66.36276,-957.37183,-34.45023,-934.05933,,,-29.10102,-971.05908,1263.266674,-137.7017709,-203.38611,-644.57971,,
19373,96.86,-67.7747,-956.17395,-35.5712,-933.06482,,,-30.39824,-969.99713,1263.219628,-137.7017853,-203.81752,-643.34686,,
19374,96.865,-69.05119,-954.98163,-36.88309,-931.9151,,,-31.67307,-968.95319,1263.172629,-137.7017996,-204.40047,-642.01178,,
19375,96.87,-70.30128,-953.86316,-38.0598,-930.88293,,,-32.95766,-967.92139,1263.125675,-137.7018137,-204.85728,-640.74536,,
19376,96.875,-71.6057,-952.66327,-39.21879,-929.80719,,,-34.25123,-966.94513,1263.078768,-137.7018278,-205.45514,-639.36359,,
19377,96.88,-72.74933,-951.59406,-40.59655,-928.87488,,,-35.49496,-965.91144,1263.031906,-137.7018417,-205.84679,-638.07965,,
19378,96.885,-73.94367,-950.36798,-41.63229,-927.8587,,,-36.81012,-964.90082,1262.985091,-137.7018556,-206.31732,-636.68463,,
19379,96.89,-75.05809,-949.25623,-42.71395,-926.78162,,,-38.0279,-963.81714,1262.938321,-137.7018693,-206.73848,-635.41418,,
19380,96.895,-76.26975,-948.0025,-43.75254,-925.78076,,,-39.32921,-962.7738,1262.891597,-137.7018829,-207.16521,-633.99023,,
19381,96.9,-77.30113,-946.9328,-44.87172,-924.69025,,,-40.51853,-961.6861,1262.844919,-137.7018963,-207.6198,-632.64752,,
19382,96.905,-78.71948,-945.72522,-45.91196,-923.60431,,,-41.69851,-960.66083,1262.798286,-137.7019097,-208.13789,-631.34436,,
19383,96.91,-79.90623,-944.56299,-47.10515,-922.54138,,,-43.00838,-959.61401,1262.751699,-137.701923,-208.78436,-629.87866,,
19384,96.915,-81.07473,-943.31232,-48.19145,-921.40326,,,-44.16843,-958.5741,1262.705157,-137.7019361,-209.24178,-628.57788,,
19385,96.92,-82.17566,-942.14081,-49.27244,-920.34442,,,-45.35722,-957.48944,1262.65866,-137.7019492,-209.69006,-627.36597,,
19386,96.925,-83.26645,-940.94965,-50.30912,-919.32281,,,-46.59468,-956.49164,1262.612208,-137.7019621,-210.3024,-626.09741,,
19387,96.93,-84.3857,-939.76758,-51.35707,-918.21759,,,-47.70687,-955.36493,1262.565801,-137.701975,-210.85315,-624.77686,,
19388,96.935,-85.3445,-938.62793,-52.41354,-917.09698,,,-48.87001,-954.29968,1262.519439,-137.7019877,-211.34772,-623.62848,,
19389,96.94,-86.7999,-937.47882,-53.45669,-916.04474,,,-50.02796,-953.20947,1262.473122,-137.7020003,-211.98602,-622.41907,,
19390,96.945,-87.95768,-936.2793,-54.53683,-914.90961,,,-51.13184,-952.17468,1262.42685,-137.7020128,-212.48706,-621.17346,,
19391,96.95,-88.89765,-935.1463,-55.52847,-913.87811,,,-52.26272,-951.1131,1262.380622,-137.7020253,-213.06056,-620.02972,,
19392,96.955,-89.97107,-933.88434,-56.51131,-912.73993,,,-53.41084,-950.00342,1262.334439,-137.7020376,-213.7502,-618.8988,,
19393,96.96,-91.13057,-932.73682,-57.5042,-911.69879,,,-54.65913,-948.93628,1262.2883,-137.7020498,-214.35425,-617.65955,,
19394,96.965,-92.22193,-931.54669,-58.53667,-910.59265,,,-55.7352,-947.82971,1262.242205,-137.7020619,-215.0871,-616.29376,,
19395,96.97,-93.38877,-930.24341,-59.50768,-909.53357,,,-56.82173,-946.70642,1262.196155,-137.702074,-215.59152,-615.06738,,
19396,96.975,-94.30018,-929.15424,-60.52854,-908.36566,,,-57.92168,-945.59766,1262.150148,-137.7020859,-216.05249,-613.78546,,
19397,96.98,-95.33146,-927.95947,-61.49768,-907.29425,,,-58.92055,-944.55261,1262.104186,-137.7020977,-216.60379,-612.44794,,
19398,96.985,-96.35086,-926.82184,-62.38159,-906.19281,,,-60.0299,-943.46844,1262.058267,-137.7021095,-217.14247,-611.22791,,
19399,96.99,-97.3235,-925.60303,-63.36203,-905.12433,,,-61.03473,-942.39557,1262.012392,-137.7021211,-217.65788,-609.81818,,
19400,96.995,-98.17588,-924.4906,-64.31721,-903.99414,,,-62.14102,-941.36798,1261.966561,-137.7021327,-218.13336,-608.48395,,
19401,97,-99.11987,-923.29529,-65.24614,-902.92657,,,-63.22,-940.27106,1261.920773,-137.7021441,-218.56551,-607.30872,,
19402,97.005,-100.24919,-922.14856,-66.1814,-901.79663,,,-64.15166,-939.11261,1261.875029,-137.7021555,-219.09489,-605.99622,,
19403,97.01,-101.00894,-921.05157,-67.03972,-900.71527,,,-65.17267,-938.09314,1261.829328,-137.7021668,-219.54602,-604.67889,,
19404,97.015,-102.28841,-919.69519,-67.87909,-899.64771,,,-66.25588,-936.97681,1261.783671,-137.702178,-220.28482,-603.37384,,
19405,97.02,-103.11327,-918.56458,-68.72805,-898.53027,,,-67.20573,-935.87885,1261.738056,-137.7021891,-220.91359,-601.89868,,
19406,97.025,-104.07885,-917.34399,-69.7415,-897.42938,,,-68.12971,-934.78534,1261.692485,-137.7022001,-221.3611,-600.56451,,
19407,97.03,-104.89536,-916.13617,-70.67512,-896.32733,,,-69.23404,-933.59454,1261.646956,-137.702211,-221.94366,-599.2688,,
19408,97.035,-105.70308,-914.96155,-71.4587,-895.26489,,,-70.14915,-932.492,1261.601471,-137.7022219,-222.58559,-597.87067,,
19409,97.04,-106.5983,-913.75238,-72.47819,-894.05627,,,-70.98856,-931.40173,1261.556028,-137.7022327,-223.07968,-596.565,,
19410,97.045,-107.51302,-912.74969,-73.19907,-892.91089,,,-71.92659,-930.23083,1261.510627,-137.7022434,-223.73494,-595.22784,,
19411,97.05,-108.45246,-911.46454,-74.05592,-891.91394,,,-72.84636,-929.133,1261.46527,-137.702254,-224.51691,-593.71381,,
19412,97.055,-109.32863,-910.18146,-74.88882,-890.68591,,,-73.64298,-928.03851,1261.419954,-137.7022645,-225.09454,-592.37,,
19413,97.06,-110.1941,-909.07837,-75.69736,-889.63892,,,-74.45851,-926.97742,1261.374681,-137.7022749,-225.77911,-591.01361,,
19414,97.065,-111.04669,-907.85632,-76.49747,-888.52332,,,-75.5368,-925.97064,1261.32945,-137.7022853,-226.31874,-589.63715,,
19415,97.07,-111.9231,-906.67743,-77.09505,-887.51624,,,-76.37045,-924.8111,1261.284262,-137.7022956,-226.97496,-588.32037,,
19416,97.075,-112.74665,-905.5376,-78.11868,-886.36017,,,-77.37592,-923.52039,1261.239115,-137.7023058,-227.52615,-587.04834,,
19417,97.08,-113.77691,-904.2406,-78.96836,-885.18835,,,-78.1795,-922.52002,1261.19401,-137.702316,-228.29881,-585.64154,,
19418,97.085,-114.45165,-903.07294,-79.75416,-884.12817,,,-78.97903,-921.34851,1261.148947,-137.7023261,-228.74379,-584.24982,,
19419,97.09,-115.23873,-901.86395,-80.61319,-882.95325,,,-79.78321,-920.25024,1261.103926,-137.7023361,-229.56311,-582.90576,,
19420,97.095,-115.8676,-900.72101,-81.31383,-881.82153,,,-80.84972,-919.1861,1261.058946,-137.702346,-230.49879,-581.42725,,
19421,97.1,-116.80363,-899.54431,-82.20004,-880.6839,,,-81.61172,-918.04535,1261.014008,-137.7023558,-231.11154,-580.07013,,
19422,97.105,-117.52771,-898.41321,-82.87617,-879.6145,,,-82.26695,-917.0108,1260.969111,-137.7023656,-231.83682,-578.74261,,
19423,97.11,-118.35136,-897.2608,-83.61392,-878.49414,,,-83.08431,-915.86572,1260.924256,-137.7023754,-232.58998,-577.37152,,
19424,97.115,-119.01525,-896.07507,-84.48462,-877.28851,,,-84.09669,-914.70966,1260.879442,-137.702385,-233.21696,-576.12134,,
19425,97.12,-119.9981,-894.91125,-85.17651,-876.15735,,,-84.87865,-913.62366,1260.834668,-137.7023946,-233.92828,-574.83337,,
19426,97.125,-120.83202,-893.64417,-85.8533,-875.05005,,,-85.65958,-912.45874,1260.789936,-137.7024041,-234.63446,-573.53265,,
19427,97.13,-121.61546,-892.49695,-86.37705,-874.04095,,,-86.51074,-911.33618,1260.745245,-137.7024136,-235.36879,-572.14594,,
19428,97.135,-122.45498,-891.21899,-87.29931,-872.77545,,,-87.25608,-910.2348,1260.700594,-137.702423,-236.27109,-570.92261,,
19429,97.14,-123.11896,-890.07739,-88.04551,-871.64398,,,-87.95942,-909.13226,1260.655984,-137.7024323,-236.98079,-569.54541,,
19430,97.145,-123.78795,-888.96973,-88.55572,-870.56866,,,-88.77732,-907.95032,1260.611415,-137.7024416,-237.71918,-568.28442,,
19431,97.15,-124.52769,-887.82263,-89.45593,-869.41632,,,-89.64849,-906.7616,1260.566886,-137.7024508,-238.42264,-567.07977,,
19432,97.155,-125.13758,-886.57361,-90.19373,-868.25043,,,-90.32916,-905.6059,1260.522398,-137.7024599,-239.18675,-565.75031,,
19433,97.16,-125.9229,-885.38446,-90.7609,-867.14978,,,-90.96903,-904.51202,1260.47795,-137.702469,-239.99715,-564.42566,,
19434,97.165,-126.454,-884.23615,-91.51575,-866.03412,,,-91.81162,-903.41254,1260.433542,-137.7024781,-240.78934,-563.14069,,
19435,97.17,-127.06152,-883.12506,-92.15877,-864.88538,,,-92.45434,-902.31305,1260.389174,-137.7024871,-241.44986,-561.94067,,
19436,97.175,-127.93039,-881.93787,-92.87115,-863.70123,,,-93.16946,-901.12402,1260.344846,-137.702496,-242.2399,-560.65515,,
19437,97.18,-128.69061,-880.75476,-93.509,-862.55414,,,-93.7533,-900.05554,1260.300557,-137.7025049,-242.92456,-559.50171,,
19438,97.185,-129.40271,-879.58484,-94.25792,-861.48505,,,-94.46595,-898.91833,1260.256309,-137.7025137,-243.58058,-558.30371,,
19439,97.19,-130.09599,-878.36658,-94.83121,-860.32196,,,-95.15069,-897.88287,1260.2121,-137.7025225,-244.28264,-557.14227,,
19440,97.195,-130.7177,-877.20526,-95.34834,-859.27826,,,-95.91431,-896.72919,1260.167931,-137.7025312,-244.94977,-555.97333,,
19441,97.2,-131.36867,-876.03326,-96.05094,-858.02039,,,-96.57806,-895.55292,1260.123801,-137.7025399,-245.53693,-554.75409,,
19442,97.205,-131.95261,-874.86237,-96.62827,-856.88342,,,-97.35262,-894.4184,1260.079711,-137.7025485,-246.31564,-553.78064,,
19443,97.21,-132.71072,-873.66296,-97.39898,-855.82208,,,-98.15829,-893.2431,1260.035659,-137.702557,-247.20044,-552.47174,,
19444,97.215,-133.33406,-872.53748,-98.05074,-854.67371,,,-98.77491,-892.11047,1259.991647,-137.7025656,-247.71147,-551.34509,,
19445,97.22,-133.97621,-871.32648,-98.61829,-853.55975,,,-99.35218,-890.94141,1259.947674,-137.7025741,-248.2494,-550.26996,,
19446,97.225,-134.52168,-870.16956,-99.33645,-852.42242,,,-100.00469,-889.75629,1259.90374,-137.7025825,-248.90154,-549.11505,,
19447,97.23,-135.16673,-869.02954,-99.81796,-851.26941,,,-100.68694,-888.63379,1259.859845,-137.7025909,-249.45396,-547.98126,,
19448,97.235,-135.76302,-867.75757,-100.47376,-850.14264,,,-101.2709,-887.54962,1259.815988,-137.7025992,-249.95859,-546.92468,,
19449,97.24,-136.26883,-866.70355,-101.00868,-848.99353,,,-101.89925,-886.41962,1259.77217,-137.7026076,-250.48662,-545.87463,,
19450,97.245,-136.88863,-865.42804,-101.5302,-847.95374,,,-102.58453,-885.3233,1259.728391,-137.7026158,-251.0607,-544.75342,,
19451,97.25,-137.57535,-864.26086,-102.1049,-846.79669,,,-103.14626,-884.1958,1259.68465,-137.7026241,-251.50948,-543.68695,,
19452,97.255,-138.15123,-863.00433,-102.56051,-845.72729,,,-103.85673,-883.16187,1259.640947,-137.7026323,-251.9796,-542.6712,,
19453,97.26,-138.60896,-861.8418,-103.25948,-844.52515,,,-104.43505,-882.04242,1259.597282,-137.7026404,-252.62465,-541.57941,,
19454,97.265,-139.31087,-860.66504,-103.61183,-843.44727,,,-105.14219,-880.87799,1259.553656,-137.7026485,-253.16458,-540.5542,,
19455,97.27,-139.96684,-859.38995,-104.35674,-842.21906,,,-105.81367,-879.73199,1259.510067,-137.7026566,-253.64445,-539.48578,,
19456,97.275,-140.58179,-858.10992,-104.61813,-841.24316,,,-106.51276,-878.604,1259.466517,-137.7026647,-254.12117,-538.4881,,
19457,97.28,-141.19933,-856.80408,-105.21094,-840.05981,,,-107.10481,-877.44757,1259.423004,-137.7026727,-254.5079,-537.42609,,
19458,97.285,-141.66437,-855.66919,-105.5616,-839.07092,,,-107.73517,-876.37292,1259.379529,-137.7026807,-254.96704,-536.41962,,
19459,97.29,-142.2908,-854.31982,-106.18854,-837.78674,,,-108.42766,-875.23474,1259.336091,-137.7026886,-255.4668,-535.34875,,
19460,97.295,-142.69612,-853.16296,-106.66715,-836.83472,,,-109.1746,-874.09723,1259.292691,-137.7026966,-255.9079,-534.34161,,
19461,97.3,-143.3194,-851.88245,-107.11966,-835.60956,,,-109.79968,-872.89288,1259.249329,-137.7027045,-256.51208,-533.1358,,
19462,97.305,-143.74516,-850.69104,-107.46748,-834.53772,,,-110.33693,-871.79236,1259.206004,-137.7027123,-256.87524,-532.13715,,
