Frame,Time,Drone_Angle,Speaker_Angle
4799,31.987,-23.86176442,-27.70234314
4800,31.993,-23.83067073,-27.73620767
4801,32,-23.6970376,-27.80200315
4802,32.007,-23.68998364,-27.88300645
4803,32.013,-23.74692583,-27.96592692
4804,32.02,-23.61848485,-28.02561909
4805,32.027,-23.80713681,-28.1065265
4806,32.033,-23.80718533,-28.18915728
4807,32.04,-23.78611784,-28.2546758
4808,32.047,-23.76201445,-28.37797043
4809,32.053,-23.73081815,-28.44857163
4810,32.06,-23.58994102,-28.53410065
4811,32.067,-23.5389371,-28.62870778
4812,32.073,-23.51956051,-28.74591625
4813,32.08,-23.5519267,-28.89051657
4814,32.087,-23.61826203,-29.02286907
4815,32.093,-23.78028793,-29.14286055
4816,32.1,-23.78374975,-29.28180917
4817,32.107,-23.57567097,-29.40063299
4818,32.113,-23.70970012,-29.51806069
4819,32.12,-23.59094859,-29.61847884
4820,32.127,-23.63153035,-29.71987703
4821,32.133,-23.56565635,-29.86789195
4822,32.14,-23.54407206,-29.99139507
4823,32.147,-23.35931637,-30.12846712
4824,32.153,-23.50921481,-30.27402723
4825,32.16,-23.46080741,-30.41189145
4826,32.167,-23.369452,-30.54896343
4827,32.173,-23.25483423,-30.73158099
4828,32.18,-23.45732916,-30.86322891
4829,32.187,-23.41974601,-30.97467036
4830,32.193,-23.40114631,-31.09251098
4831,32.2,-23.38025655,-31.19916093
4832,32.207,-23.29753992,-31.36150941
4833,32.213,-23.34129013,-31.52925585
4834,32.22,-23.34659214,-31.64924558
4835,32.227,-23.61238076,-31.836368
4836,32.233,-23.41793649,-31.97824231
4837,32.24,-23.54300154,-32.15182285
4838,32.247,-23.43937897,-32.2833066
4839,32.253,-23.55463461,-32.48069065
4840,32.26,-23.47809662,-32.61707738
4841,32.267,-23.53417993,-32.79920553
4842,32.273,-23.25555352,-32.93895373
4843,32.28,-23.28511144,-33.13401027
4844,32.287,-23.1476258,-33.32588931
4845,32.293,-23.28615024,-33.48924623
4846,32.3,-23.39228596,-33.70122664
4847,32.307,-23.41220704,-33.91215621
4848,32.313,-23.24747763,-34.13814031
4849,32.32,-23.14788495,-34.34969336
4850,32.327,-23.26682831,-34.56067575
4851,32.333,-23.24171338,-34.7255586
4852,32.34,-23.10898692,-34.92381477
4853,32.347,-23.19325072,-35.1159432
4854,32.353,-23.16493004,-35.29924418
4855,32.36,-23.2613818,-35.475342
4856,32.367,-23.19139451,-35.67908983
4857,32.373,-23.13913953,-35.87148562
4858,32.38,-23.26777266,-36.082808
4859,32.387,-23.20811201,-36.31945184
4860,32.393,-23.16952964,-36.51224685
4861,32.4,-23.13707376,-36.76347693
4862,32.407,-23.41092309,-36.97075091
4863,32.413,-23.28542048,-37.23369652
4864,32.42,-23.34614093,-37.50840089
4865,32.427,-23.26926362,-37.77547762
4866,32.433,-23.30794004,-38.03321628
4867,32.44,-23.20722554,-38.29693755
4868,32.447,-23.31068315,-38.57428319
4869,32.453,-23.45539443,-38.82664214
4870,32.46,-23.25422914,-39.04820013
4871,32.467,-23.32952005,-39.30914605
4872,32.473,-23.28228059,-39.52778143
4873,32.48,-23.16006011,-39.75235386
4874,32.487,-23.24455685,-39.96861553
4875,32.493,-23.1976701,-40.20661566
4876,32.5,-23.3498436,-40.46093626
4877,32.507,-23.4734173,-40.69353665
4878,32.513,-23.39005793,-40.9460755
4879,32.52,-23.25819052,-41.22321825
4880,32.527,-23.3683712,-41.48231248
4881,32.533,-23.50374475,-41.71981283
4882,32.54,-23.56212418,-41.99959579
4883,32.547,-23.65761307,-42.23644296
4884,32.553,-23.65297917,-42.43541255
4885,32.56,-23.67528976,-42.65831662
4886,32.567,-23.68240555,-42.90168671
4887,32.573,-23.64756868,-43.09765042
4888,32.58,-23.7755789,-43.31569224
4889,32.587,-23.80281381,-43.57246558
4890,32.593,-23.73584495,-43.8276332
4891,32.6,-23.76623754,-44.08620827
4892,32.607,-23.78222427,-44.35151932
4893,32.613,-23.71240425,-44.63276979
4894,32.62,-23.69888775,-44.94748222
4895,32.627,-23.6453251,-45.27057338
4896,32.633,-23.628669,-45.59855015
4897,32.64,-23.29643783,-45.90408947
4898,32.647,-23.44060861,-46.28973725
4899,32.653,-23.43426266,-46.66262541
4900,32.66,-23.47857541,-47.06642418
4901,32.667,-23.60622108,-47.48685119
4902,32.673,-23.63107469,-47.91192775
4903,32.68,-23.86349339,-48.31400168
4904,32.687,-23.92106241,-48.79908428
4905,32.693,-23.93347496,-49.23534687
4906,32.7,-23.97613036,-49.72127143
4907,32.707,-24.05417229,-50.17339444
4908,32.713,-23.90045773,-50.6514898
4909,32.72,-23.78404745,-51.12713513
4910,32.727,-23.95470826,-51.61851588
4911,32.733,-23.72980574,-52.09132019
4912,32.74,-23.75704771,-52.56770631
4913,32.747,-23.73559539,-53.02328347
4914,32.753,-23.75284319,-53.48965033
4915,32.76,-23.83695948,-53.94970556
4916,32.767,-23.83852161,-54.38780037
4917,32.773,-23.68409638,-54.81675158
4918,32.78,-23.76884254,-55.24511844
4919,32.787,-23.82798086,-55.64078477
4920,32.793,-23.69182741,-56.03226765
4921,32.8,-23.75893463,-56.3880709
4922,32.807,-23.67128425,-56.70769398
4923,32.813,-23.68422483,-57.02362104
4924,32.82,-23.66487799,-57.32645753
4925,32.827,-23.73014396,-57.61858171
4926,32.833,-23.6574224,-57.8630104
4927,32.84,-23.62029177,-58.10025551
4928,32.847,-23.67543327,-58.3371507
4929,32.853,-23.61774769,-58.58596063
4930,32.86,-23.62130634,-58.81294844
4931,32.867,-23.65093163,-59.02246262
4932,32.873,-23.74196392,-59.22496429
4933,32.88,-23.6695091,-59.43857894
4934,32.887,-23.58056668,-59.64718404
4935,32.893,-23.6694262,-59.83667869
4936,32.9,-23.65233662,-60.03335419
4937,32.907,-23.60387889,-60.20890321
4938,32.913,-23.52971024,-60.39014599
4939,32.92,-23.52393554,-60.57182282
4940,32.927,-23.45641404,-60.75595424
4941,32.933,-23.35174579,-60.95849161
4942,32.94,-23.33219366,-61.15198149
4943,32.947,-23.21201352,-61.35390171
4944,32.953,-23.32320512,-61.53150262
4945,32.96,-23.15188091,-61.69610425
4946,32.967,-23.29144102,-61.84194759
4947,32.973,-23.03565864,-61.97728062
4948,32.98,-23.00575154,-62.07489402
4949,32.987,-23.15145073,-62.1779555
4950,32.993,-23.10803697,-62.2573053
4951,33,-22.84884067,-62.31791421
4952,33.007,-22.85760536,-62.35876173
4953,33.013,-22.84235299,-62.37587261
4954,33.02,-22.67460507,-62.40194563
4955,33.027,-22.66686457,-62.4128319
4956,33.033,-22.66235087,-62.42453468
4957,33.04,-22.46306771,-62.4526504
4958,33.047,-22.41897956,-62.46308132
4959,33.053,-22.42055076,-62.47252852
4960,33.06,-22.32357695,-62.46704717
4961,33.067,-22.29545366,-62.46797587
4962,33.073,-22.18427253,-62.44470811
4963,33.08,-22.0526434,-62.42611638
4964,33.087,-21.99613785,-62.40088943
4965,33.093,-21.88980866,-62.39376654
4966,33.1,-21.91905381,-62.35970702
4967,33.107,-21.80785606,-62.34580845
4968,33.113,-21.77292583,-62.31304256
4969,33.12,-21.66888966,-62.28639714
4970,33.127,-21.69507347,-62.26944232
4971,33.133,-21.6227446,-62.21309235
4972,33.14,-21.46542234,-62.18723843
4973,33.147,-21.44831714,-62.15747552
4974,33.153,-21.40227992,-62.14986887
4975,33.16,-21.34855156,-62.1463028
4976,33.167,-21.29986657,-62.13813521
4977,33.173,-21.24744713,-62.13756616
4978,33.18,-21.20872141,-62.14516539
4979,33.187,-21.1876128,-62.1644719
4980,33.193,-21.1345547,-62.17935698
4981,33.2,-21.18881701,-62.19585877
4982,33.207,-20.965179,-62.20643066
4983,33.213,-20.99004592,-62.22771893
4984,33.22,-20.93522252,-62.25599054
4985,33.227,-20.96751097,-62.31860741
4986,33.233,-20.84527096,-62.34019383
4987,33.24,-20.66791843,-62.39216518
4988,33.247,-20.6043653,-62.43307137
4989,33.253,-20.65207009,-62.48376913
4990,33.26,-20.72576925,-62.53899222
4991,33.267,-20.63998791,-62.56791422
4992,33.273,-20.44722458,-62.60157066
4993,33.28,-20.60335655,-62.62867214
4994,33.287,-20.42675899,-62.65528253
4995,33.293,-20.59115408,-62.67666178
4996,33.3,-20.33791089,-62.6811876
4997,33.307,-20.31896853,-62.6960903
4998,33.313,-20.4546608,-62.69212266
4999,33.32,-20.27380678,-62.70894256
5000,33.327,-20.31527396,-62.70950832
5001,33.333,-20.37833266,-62.72335695
5002,33.34,-20.23300684,-62.71962658
5003,33.347,-20.42169665,-62.71334014
5004,33.353,-20.11416813,-62.70416864
5005,33.36,-20.20150234,-62.68872081
5006,33.367,-20.07541051,-62.665447
5007,33.373,-20.2111182,-62.65743576
5008,33.38,-20.07559216,-62.63394569
5009,33.387,-19.91841733,-62.59943548
5010,33.393,-20.00421714,-62.55563495
5011,33.4,-19.8935658,-62.51993365
5012,33.407,-19.86314503,-62.47810734
5013,33.413,-19.89375684,-62.42883591
5014,33.42,-19.8384509,-62.37826386
5015,33.427,-19.720576,-62.33070648
5016,33.433,-19.76008011,-62.26001791
5017,33.44,-19.81341519,-62.2091349
5018,33.447,-19.71334924,-62.15442012
5019,33.453,-19.76449125,-62.10481121
5020,33.46,-19.64577981,-62.06165427
5021,33.467,-19.5999085,-62.0194532
5022,33.473,-19.79172595,-61.96786972
5023,33.48,-19.70045503,-61.92218459
5024,33.487,-19.5850892,-61.86281452
5025,33.493,-19.41095312,-61.80464659
5026,33.5,-19.44338251,-61.76120752
5027,33.507,-19.35343445,-61.71440263
5028,33.513,-19.43892936,-61.68274207
5029,33.52,-19.10660031,-61.64500565
5030,33.527,-19.36036166,-61.60300076
5031,33.533,-19.26070456,-61.55549025
5032,33.54,-19.21325767,-61.49451398
5033,33.547,-19.28437195,-61.46002168
5034,33.553,-19.16513416,-61.41088413
5035,33.56,-19.314688,-61.36887386
5036,33.567,-19.19313829,-61.33659225
5037,33.573,-19.16312486,-61.30307143
5038,33.58,-19.24139385,-61.27055044
5039,33.587,-19.05478441,-61.25014036
5040,33.593,-19.16106084,-61.22547815
5041,33.6,-19.18390883,-61.20381748
5042,33.607,-19.11349955,-61.16078662
5043,33.613,-19.00345188,-61.12573264
5044,33.62,-18.99107106,-61.08078066
5045,33.627,-19.22817189,-61.02642349
5046,33.633,-19.25565618,-60.971547
5047,33.64,-19.17447648,-60.91490661
5048,33.647,-19.00325303,-60.85632812
5049,33.653,-19.00873358,-60.78868054
5050,33.66,-19.00933326,-60.74684926
5051,33.667,-18.90509507,-60.67939863
5052,33.673,-18.85336445,-60.62037527
5053,33.68,-18.89920817,-60.53928315
5054,33.687,-18.87838986,-60.47064115
5055,33.693,-18.90643709,-60.40941189
5056,33.7,-18.89926822,-60.36223785
5057,33.707,-18.84354614,-60.2992262
5058,33.713,-18.69170779,-60.2471969
5059,33.72,-18.73485037,-60.19850425
5060,33.727,-18.57847291,-60.13972603
5061,33.733,-18.51315613,-60.07201345
5062,33.74,-18.60049209,-60.0129907
5063,33.747,-18.64079549,-59.96052395
5064,33.753,-18.44560698,-59.91637773
5065,33.76,-18.57498613,-59.86720941
5066,33.767,-18.46737197,-59.81993569
5067,33.773,-18.54211282,-59.78966043
5068,33.78,-18.38445177,-59.7631032
5069,33.787,-18.46265389,-59.73983929
5070,33.793,-18.43377921,-59.70609559
5071,33.8,-18.52191033,-59.70766944
5072,33.807,-18.50223126,-59.71128536
5073,33.813,-18.47055145,-59.73291179
5074,33.82,-18.32714452,-59.74657954
5075,33.827,-18.33928877,-59.76111899
5076,33.833,-18.17364024,-59.77945051
5077,33.84,-18.39577933,-59.79846424
5078,33.847,-18.33749081,-59.81945661
5079,33.853,-18.42232129,-59.84825417
5080,33.86,-18.33083749,-59.8543503
5081,33.867,-18.33845289,-59.77911128
5082,33.873,-18.21220502,-59.69247451
5083,33.88,-18.21845239,-59.58392685
5084,33.887,-18.19336909,-59.4789809
5085,33.893,-18.2293359,-59.42809207
5086,33.9,-18.31906156,-59.40300273
5087,33.907,-18.31066939,-59.37987733
5088,33.913,-18.22565594,-59.33302433
5089,33.92,-18.23644466,-59.28821252
5090,33.927,-18.26483806,-59.22765145
5091,33.933,-18.29551617,-59.18133289
5092,33.94,-18.26008223,-59.12929767
5093,33.947,-18.17590024,-59.07417618
5094,33.953,-18.04801973,-59.02737879
5095,33.96,-18.16625936,-58.96742281
5096,33.967,-18.09630207,-58.90114251
5097,33.973,-18.12858522,-58.83096828
5098,33.98,-18.03365902,-58.74108061
5099,33.987,-18.10697803,-58.67801469
5100,33.993,-18.03240292,-58.60544361
5101,34,-18.1720356,-58.54287116
5102,34.007,-18.14895341,-58.52642632
5103,34.013,-18.22372819,-58.54527276
5104,34.02,-18.44057627,-58.55955138
5105,34.027,-18.30099044,-58.58924801
5106,34.033,-18.28871101,-58.57964388
5107,34.04,-18.07680921,-58.55023698
5108,34.047,-18.10189172,-58.52906971
5109,34.053,-17.92437433,-58.51392558
5110,34.06,-18.03268907,-58.49312016
5111,34.067,-18.03946499,-58.47884559
5112,34.073,-18.02711811,-58.44261848
5113,34.08,-17.9061327,-58.40838179
5114,34.087,-17.86421166,-58.39577759
5115,34.093,-17.8739182,-58.39037301
5116,34.1,-17.97832065,-58.38098151
5117,34.107,-18.10829004,-58.3848674
5118,34.113,-17.96454124,-58.38303821
5119,34.12,-18.0087777,-58.38655766
5120,34.127,-18.02726414,-58.39212015
5121,34.133,-18.23810049,-58.38948295
5122,34.14,-18.16667036,-58.38911288
5123,34.147,-18.10904667,-58.38726797
5124,34.153,-18.13640285,-58.39279402
5125,34.16,-17.89689406,-58.40124477
5126,34.167,-18.03981722,-58.40336056
5127,34.173,-17.97035429,-58.41475741
5128,34.18,-18.11404597,-58.41571889
5129,34.187,-18.04921882,-58.43014773
5130,34.193,-17.95815578,-58.43562439
5131,34.2,-18.04521622,-58.44314408
5132,34.207,-18.21086625,-58.46706307
5133,34.213,-17.96058048,-58.47853012
5134,34.22,-18.02340461,-58.49093746
5135,34.227,-17.92718014,-58.49347433
5136,34.233,-17.91766505,-58.49366176
5137,34.24,-18.12487027,-58.48392098
5138,34.247,-18.09115023,-58.474129
5139,34.253,-18.01102545,-58.46056961
5140,34.26,-18.0135045,-58.45209284
5141,34.267,-18.04740808,-58.44185536
5142,34.273,-18.11081155,-58.42213134
5143,34.28,-18.14151435,-58.40647352
5144,34.287,-18.0898646,-58.3861379
5145,34.293,-18.07344585,-58.36717925
5146,34.3,-18.08701184,-58.35139182
5147,34.307,-18.14722734,-58.33315052
5148,34.313,-18.09378583,-58.3018704
5149,34.32,-18.02989484,-58.2640393
5150,34.327,-18.05826082,-58.23825126
5151,34.333,-17.90643298,-58.20693535
5152,34.34,-17.96223395,-58.17371898
5153,34.347,-18.00592998,-58.12612391
5154,34.353,-18.03705748,-58.08041588
5155,34.36,-17.95337737,-58.03516712
5156,34.367,-17.93916626,-57.99004512
5157,34.373,-17.81518043,-57.94802954
5158,34.38,-17.95862896,-57.90697519
5159,34.387,-17.8760772,-57.87522632
5160,34.393,-17.98348772,-57.84115994
5161,34.4,-17.94099085,-57.81625299
5162,34.407,-17.98100981,-57.79740922
5163,34.413,-17.81848865,-57.78338695
5164,34.42,-17.79665062,-57.77856235
5165,34.427,-17.57431769,-57.77909916
5166,34.433,-17.5232562,-57.77703353
5167,34.44,-17.60569837,-57.79281806
5168,34.447,-17.66612475,-57.8153041
5169,34.453,-17.62779115,-57.83802838
5170,34.46,-17.67390828,-57.88540334
5171,34.467,-17.67410352,-57.91860943
5172,34.473,-17.68477395,-57.93486987
5173,34.48,-17.94381007,-57.94778359
5174,34.487,-17.71096289,-57.96675294
5175,34.493,-17.85633476,-57.97487108
5176,34.5,-17.7238238,-57.97142954
5177,34.507,-17.71225747,-57.98252392
5178,34.513,-17.75692032,-57.99967339
5179,34.52,-17.77863057,-58.03238833
5180,34.527,-17.85207131,-58.05724618
5181,34.533,-17.96801377,-58.0702748
5182,34.54,-17.78297633,-58.08441962
5183,34.547,-17.84444997,-58.08809069
5184,34.553,-17.70253483,-58.0989466
5185,34.56,-17.72194003,-58.10711205
5186,34.567,-17.77864347,-58.11457804
5187,34.573,-17.8423914,-58.14475203
5188,34.58,-17.73467866,-58.1684
5189,34.587,-17.6796189,-58.18524685
5190,34.593,-17.73703378,-58.19911284
5191,34.6,-17.30705625,-58.2129276
5192,34.607,-17.44731533,-58.22399839
5193,34.613,-17.7430354,-58.24511829
5194,34.62,-17.65029144,-58.25174898
5195,34.627,-17.69440544,-58.25982778
5196,34.633,-17.54587873,-58.25947762
5197,34.64,-17.61480398,-58.26387226
5198,34.647,-17.64621771,-58.25736962
5199,34.653,-17.58101275,-58.27452798
5200,34.66,-17.46881002,-58.29026336
5201,34.667,-17.48357351,-58.3026697
5202,34.673,-17.46609884,-58.31039912
5203,34.68,-17.37854529,-58.31650304
5204,34.687,-17.4008073,-58.31128648
5205,34.693,-17.21697574,-58.31925665
5206,34.7,-17.12449533,-58.31910293
5207,34.707,-17.29105305,-58.33563094
5208,34.713,-17.24568086,-58.34049559
5209,34.72,-17.25675811,-58.35147805
5210,34.727,-17.22574631,-58.3637505
5211,34.733,-17.12143081,-58.38812399
5212,34.74,-16.99837007,-58.40679148
5213,34.747,-17.03291459,-58.42572726
5214,34.753,-17.23780894,-58.43954688
5215,34.76,-17.58915422,-58.44180035
5216,34.767,-17.72422143,-58.43255601
5217,34.773,-18.14401404,-58.43749995
5218,34.78,-18.45691866,-58.42345705
5219,34.787,-19.11011562,-58.41590548
5220,34.793,-19.36996568,-58.40275565
5221,34.8,-20.17173002,-58.37309681
5222,34.807,-20.88215926,-58.33060567
5223,34.813,-21.72187118,-58.3064136
5224,34.82,-22.46031907,-58.27212106
5225,34.827,-23.29627422,-58.23265176
5226,34.833,-24.0481737,-58.19652205
5227,34.84,-24.69345111,-58.17251726
5228,34.847,-25.60569614,-58.13003904
5229,34.853,-26.25095102,-58.0950574
5230,34.86,-27.16404555,-58.06123892
5231,34.867,-27.93466477,-58.00070649
5232,34.873,-28.93707789,-57.92440972
5233,34.88,-29.80364883,-57.8380328
5234,34.887,-30.66493047,-57.6428715
5235,34.893,-31.69097612,-57.59290797
5236,34.9,-32.75407757,-57.47985901
5237,34.907,-33.56433766,-57.40051803
5238,34.913,-34.19284369,-57.36680085
5239,34.92,-35.14652778,-57.25873662
5240,34.927,-36.10033598,-57.15574081
5241,34.933,-37.10554087,-57.06690066
5242,34.94,-38.03246329,-56.98486233
5243,34.947,-38.65238438,-56.91747018
5244,34.953,-39.65194516,-56.86983249
5245,34.96,-40.59689488,-56.79988032
5246,34.967,-41.19361076,-56.74357964
5247,34.973,-42.38094524,-56.64924826
5248,34.98,-43.10757803,-56.58463501
5249,34.987,-44.02283907,-56.54824307
5250,34.993,-44.94478065,-56.46890811
5251,35,-45.42101579,-56.46030902
5252,35.007,-46.24557966,-56.43487019
5253,35.013,-46.98456101,-56.41603589
5254,35.02,-47.91184488,-56.40454512
5255,35.027,-48.40116739,-56.38292453
5256,35.033,-49.04512088,-56.31343044
5257,35.04,-49.68416743,-56.35897858
5258,35.047,-49.98926034,-56.3528935
5259,35.053,-51.01407879,-56.38174261
5260,35.06,-51.29558621,-56.34371685
5261,35.067,-51.95462217,-56.35262971
5262,35.073,-52.41362897,-56.36658428
5263,35.08,-53.07732479,-56.38839034
5264,35.087,-53.52702666,-56.38391946
5265,35.093,-54.21015283,-56.42398524
5266,35.1,-54.60898822,-56.44083293
5267,35.107,-54.91583628,-56.395607
5268,35.113,-55.35196769,-56.41808639
5269,35.12,-56.07777905,-56.42609086
5270,35.127,-56.03784265,-56.42977896
5271,35.133,-56.8312359,-56.54861932
5272,35.14,-56.8231717,-56.58645234
5273,35.147,-57.34241365,-56.60759131
5274,35.153,-57.60032658,-56.65069896
5275,35.16,-58.08057661,-56.74364369
5276,35.167,-58.36495089,-56.78232061
5277,35.173,-58.60091501,-56.81202259
5278,35.18,-59.0124216,-56.8536605
5279,35.187,-59.27822811,-56.90954064
5280,35.193,-59.70389841,-57.02858698
5281,35.2,-59.79286987,-57.1199314
5282,35.207,-59.83849272,-57.21127861
5283,35.213,-60.19670377,-57.29997422
5284,35.22,-60.51928804,-57.39064197
5285,35.227,-60.67633137,-57.53831227
5286,35.233,-60.99726398,-57.70364698
5287,35.24,-60.72135759,-57.8844687
5288,35.247,-61.09740282,-58.02760013
5289,35.253,-61.32423858,-58.18884815
5290,35.26,-61.2614842,-58.4308119
5291,35.267,-61.70162408,-58.6246289
5292,35.273,-61.69363853,-58.86839304
5293,35.28,-61.77160667,-59.08176853
5294,35.287,-62.17432723,-59.34159756
5295,35.293,-62.4532194,-59.617109
5296,35.3,-62.40784742,-59.91838563
5297,35.307,-62.73199332,-60.22803299
5298,35.313,-62.78616515,-60.54970101
5299,35.32,-62.83564342,-60.92939043
5300,35.327,-62.94070024,-61.25016694
5301,35.333,-63.19464395,-61.58367652
5302,35.34,-63.15999975,-61.97283609
5303,35.347,-63.06876118,-62.40598733
5304,35.353,-63.33875594,-62.78963504
5305,35.36,-63.40330967,-63.16944716
5306,35.367,-63.33564814,-63.59875479
5307,35.373,-63.34231612,-64.03647352
5308,35.38,-63.81439728,-64.46496997
5309,35.387,-63.70878816,-64.8814688
5310,35.393,-63.74532735,-65.38458808
5311,35.4,-63.76068814,-65.85296737
5312,35.407,-63.79037482,-66.31996967
5313,35.413,-64.21883251,-66.81554827
5314,35.42,-64.1321943,-67.34921906
5315,35.427,-64.03427277,-67.89350417
5316,35.433,-63.89914133,-68.39582939
5317,35.44,-63.83384131,-68.92149571
5318,35.447,-64.15389238,-69.51945119
5319,35.453,-64.39357557,-69.99767071
5320,35.46,-64.38462542,-70.54593087
5321,35.467,-64.35693008,-71.06397304
5322,35.473,-64.43645048,-71.58044472
5323,35.48,-64.33128647,-72.13580096
5324,35.487,-64.40936849,-72.70878881
5325,35.493,-64.36862277,-73.30378003
5326,35.5,-64.77859194,-73.81489453
5327,35.507,-64.52752267,-74.42774889
5328,35.513,-64.64743747,-74.98418936
5329,35.52,-64.57030071,-75.53292301
5330,35.527,-64.54051668,-76.11127464
5331,35.533,-64.44847099,-76.64086792
5332,35.54,-64.39640631,-77.14632036
5333,35.547,-64.55509067,-77.64856332
5334,35.553,-64.70355481,-78.13555857
5335,35.56,-64.75081858,-78.59731973
5336,35.567,-64.75724348,-79.05902768
5337,35.573,-64.69071609,-79.4936202
5338,35.58,-64.67340823,-79.95607437
5339,35.587,-64.7214491,-80.39713217
5340,35.593,-64.6247242,-80.87430319
5341,35.6,-64.97731683,-81.36486283
5342,35.607,-64.85408507,-81.85006663
5343,35.613,-65.2482291,-82.21678796
5344,35.62,-65.13720028,-82.57666574
5345,35.627,-65.28402414,-82.9332576
5346,35.633,-65.1951194,-83.30504331
5347,35.64,-65.33303765,-83.69734111
5348,35.647,-65.11899401,-84.10958244
5349,35.653,-65.16653676,-84.51092745
5350,35.66,-65.21068969,-84.89662965
5351,35.667,-65.12228557,-85.23551578
5352,35.673,-65.02233038,-85.60515731
5353,35.68,-65.26471088,-86.03623095
5354,35.687,-65.30832729,-86.40184285
5355,35.693,-65.56121751,-86.77821164
5356,35.7,-65.63270063,-87.03607965
5357,35.707,-65.6659304,-87.40668464
5358,35.713,-65.63251349,-87.82000489
5359,35.72,-65.68123252,-88.17383277
5360,35.727,-65.56902102,-88.51232945
5361,35.733,-65.5965311,-88.83287067
5362,35.74,-65.51615493,-89.17393618
5363,35.747,-65.76316742,-89.50876777
5364,35.753,-65.57730205,-89.8125065
5365,35.76,-65.61942444,-90.14748155
5366,35.767,-65.52061611,-90.49718615
5367,35.773,-65.55114764,-90.8323788
5368,35.78,-65.73226553,-91.18538596
5369,35.787,-65.80275408,-91.56559443
5370,35.793,-65.76052435,-91.91279137
5371,35.8,-65.53134143,-92.28530316
5372,35.807,-65.6044114,-92.61022149
5373,35.813,-65.55113255,-92.95601795
5374,35.82,-65.64279463,-93.28198772
5375,35.827,-65.80690591,-93.62662481
5376,35.833,-65.769864,-93.97779498
5377,35.84,-65.85951999,-94.3090459
5378,35.847,-65.38915705,-94.64260248
5379,35.853,-65.63205986,-94.94200654
5380,35.86,-65.52391452,-95.25263519
5381,35.867,-65.71198652,-95.60997336
5382,35.873,-65.70848887,-95.91763143
5383,35.88,-65.8213637,-96.21809666
5384,35.887,-65.91592361,-96.50653916
5385,35.893,-65.78189283,-96.78402495
5386,35.9,-65.68186045,-97.04722418
5387,35.907,-65.75434125,-97.34168314
5388,35.913,-65.72644683,-97.63941938
5389,35.92,-65.63781988,-97.88244342
5390,35.927,-65.77774758,-98.11137767
5391,35.933,-65.85551931,-98.40575841
5392,35.94,-65.71471002,-98.66754197
5393,35.947,-65.83765337,-98.95779855
5394,35.953,-65.55417867,-99.17128282
5395,35.96,-65.58767113,-99.37782039
5396,35.967,-65.58291347,-99.5785822
5397,35.973,-65.60945746,-99.79050055
5398,35.98,-65.708268,-99.88210568
5399,35.987,-65.63534636,-100.0826652
5400,35.993,-65.83952028,-100.2480386
5401,36,-65.69823843,-100.3772525
5402,36.007,-65.66820909,-100.5304356
5403,36.013,-65.61149049,-100.7057164
5404,36.02,-65.58965711,-100.8530782
5405,36.027,-65.55833807,-100.9844148
5406,36.033,-65.5697544,-101.1230253
5407,36.04,-65.61952096,-101.2691545
5408,36.047,-65.59865731,-101.3838953
5409,36.053,-65.8708514,-101.5277961
5410,36.06,-65.80467898,-101.6672429
5411,36.067,-66.09649685,-101.8159044
5412,36.073,-65.80276824,-101.9552528
5413,36.08,-65.9215579,-102.122705
5414,36.087,-65.83849717,-102.2548508
5415,36.093,-65.81612383,-102.3755311
5416,36.1,-65.74182622,-102.5036015
5417,36.107,-65.52087207,-102.6490564
5418,36.113,-65.6387591,-102.7704264
5419,36.12,-65.58881661,-102.9464931
5420,36.127,-65.73233031,-103.0715489
5421,36.133,-65.71432082,-103.2248521
5422,36.14,-65.79852819,-103.3838757
5423,36.147,-65.90613348,-103.5367749
5424,36.153,-65.948759,-103.700977
5425,36.16,-65.94673001,-103.8528717
5426,36.167,-65.90662242,-103.994727
5427,36.173,-65.92149114,-104.1350515
5428,36.18,-65.79913623,-104.2870956
5429,36.187,-65.98139905,-104.4209556
5430,36.193,-65.84998226,-104.576849
5431,36.2,-65.733156,-104.7008497
5432,36.207,-65.78303758,-104.8546659
5433,36.213,-65.73800287,-105.0309438
5434,36.22,-65.8516147,-105.1781871
5435,36.227,-65.74049873,-105.3778687
5436,36.233,-65.92128136,-105.5196024
5437,36.24,-65.77201342,-105.6280084
5438,36.247,-65.75912487,-105.7617419
5439,36.253,-65.69747278,-105.8994287
5440,36.26,-65.76689428,-106.0461071
5441,36.267,-65.73133546,-106.1689302
5442,36.273,-65.63197517,-106.3257632
5443,36.28,-65.70853574,-106.4643585
5444,36.287,-65.72498195,-106.5923946
5445,36.293,-65.73011428,-106.7500048
5446,36.3,-65.6269827,-106.8632556
5447,36.307,-65.85756613,-106.964441
5448,36.313,-65.70900726,-107.0947433
5449,36.32,-65.93373152,-107.1739193
5450,36.327,-65.83917981,-107.2741888
5451,36.333,-65.878596,-107.3701982
5452,36.34,-65.77037228,-107.4824953
5453,36.347,-65.68237596,-107.5831415
5454,36.353,-65.56867489,-107.6812776
5455,36.36,-65.41775535,-107.783422
5456,36.367,-65.62690923,-107.9284809
5457,36.373,-65.32301394,-108.0114927
5458,36.38,-65.40822695,-108.1119761
5459,36.387,-65.36867539,-108.2053851
5460,36.393,-65.65321807,-108.2907488
5461,36.4,-65.69977202,-108.377762
5462,36.407,-65.68063388,-108.4582822
5463,36.413,-65.59291997,-108.5759015
5464,36.42,-65.5202204,-108.6855408
5465,36.427,-65.56917864,-108.7953469
